replication,availability,failures,effective_supply_aircraft_hours,fulfillment,requested,started,completed,aborted,cancelled,aircraft_sorties,completed_aircraft_sorties,preparation_aircraft_hours,ready_aircraft_hours,all_completed,out_aircraft_hours,on_station_aircraft_hours,return_aircraft_hours,abort_return_aircraft_hours,successful,requested_aircraft_sorties,successful_aircraft_sorties,started_rate,success_rate,completion_rate,all_successful
155,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
156,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
157,0.9935623009779238,1,50.320015084519724,0.9318521311948097,9,9,8,1,0,18,16,15.0,186.32592759712236,0,9.0,33.320015084519724,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
158,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
159,0.9938522351860937,1,53.068134997253246,0.982743240689875,9,9,8,1,0,18,16,15.0,183.6953762349683,0,9.0,36.0,9.0,0.9318650027467541,9,18,18,1.0,1.0,0.8888888888888888,1
160,0.9906096303249351,1,48.622235609741026,0.9004117705507597,9,9,8,1,0,18,16,15.0,187.36222011896973,0,8.622235609741026,32.0,8.622235609741026,0.6222356097410255,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
161,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
162,0.9899889699852685,2,49.32783860944235,0.913478492767451,9,9,7,2,0,18,14,15.0,185.788984746315,0,9.0,33.32783860944235,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
163,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
164,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
165,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
166,0.9842098071327123,3,47.95238004582356,0.8880070378856215,9,9,6,3,0,18,12,15.0,185.39256336924228,0,9.0,32.16734212413408,9.0,2.2149620783105206,7,18,14,1.0,0.7777777777777778,0.6666666666666666,0
167,0.9977194941491734,1,52.75200600036749,0.9768890000068053,9,9,8,1,0,18,16,15.0,185.09120831459444,0,9.0,35.75200600036749,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
168,0.977724666762113,3,46.281073048601215,0.8570569083074299,9,9,6,3,0,18,12,15.000000000000002,184.8036309788874,0,9.0,31.28107304860121,9.0,3.0,6,18,12,1.0,0.6666666666666666,0.6666666666666666,0
169,0.9957501834899121,1,51.416241999860205,0.9521526296270408,9,9,8,1,0,18,16,15.0,185.85981084523445,0,9.0,34.416241999860205,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
170,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
171,0.9779182703174608,1,44.45258227356726,0.8231959680290233,9,8,7,1,1,16,14,14.0,188.68787957786145,0,8.0,29.45258227356726,8.0,1.0,7,18,14,0.8888888888888888,0.7777777777777778,0.7777777777777778,0
172,0.9923569198082282,1,48.72544780012062,0.9023231074096411,9,9,8,1,0,18,16,15.0,187.7106212045888,0,8.72544780012062,32.0,8.72544780012062,0.7254478001206195,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
173,0.993764548730043,1,50.100203506497195,0.9277815464166147,9,9,8,1,0,18,16,15.0,186.6039865277552,0,9.0,33.100203506497195,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
174,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
175,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
176,0.9972670676427886,1,49.07710930802622,0.9088353575560412,9,9,8,1,0,18,16,15.0,188.63580617309685,0,9.0,32.07710930802622,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
177,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
178,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
179,0.9959515865668196,1,51.54596100736997,0.9545548334698142,9,9,8,1,0,18,16,15.0,185.7880959238741,0,9.0,34.54596100736997,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
180,0.9787209400990042,2,51.19987803148159,0.9481458894718813,9,9,7,2,0,18,14,15.0,180.67175271703164,0,9.0,35.19987803148159,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
181,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
182,0.9860955822911015,1,50.95148058744318,0.9435459368045033,9,9,8,1,0,18,16,15.0,183.54404711239405,0,9.0,33.95148058744318,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
183,0.9971496723092991,1,51.16187938231434,0.9474422107835989,9,9,8,1,0,18,16,15.0,186.51722624276377,0,9.0,34.16187938231434,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
184,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
185,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
186,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
187,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
188,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
189,0.9951089317869063,1,52.277465754129,0.9681012176690555,9,9,8,1,0,18,16,15.0,184.81390660050002,0,9.0,35.277465754129,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
190,0.9886189788677456,1,49.30014286792154,0.9129656086652136,9,9,8,1,0,18,16,15.0,185.9221230459892,0,9.0,32.30014286792154,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
191,0.9985376266126477,1,48.59826086001871,0.8999677937040502,9,9,8,1,0,18,16,15.0,189.68144517441445,0,8.598260860018712,32.0,8.598260860018712,0.598260860018712,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
192,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
193,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
194,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
195,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
196,0.9979417048728484,1,50.6314312988782,0.937619098127374,9,9,8,1,0,18,16,15.0,187.27577970450218,0,9.0,33.6314312988782,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
197,0.9808268532822816,1,48.88460372507059,0.9052704393531591,9,9,8,1,0,18,16,15.0,184.15122815769126,0,8.88460372507059,32.0,8.88460372507059,0.8846037250705905,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
198,0.9776217562448564,2,46.39302802009826,0.8591301485203381,9,9,7,2,0,18,14,15.0,185.1620377784204,0,9.0,30.393028020098257,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
199,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
200,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
201,0.9541010008115894,2,36.10617260334312,0.6686328259878356,9,7,5,2,2,14,10,13.0,191.12296267558247,0,6.605039256483714,24.0,6.605039256483714,1.1039059096243093,6,18,12,0.7777777777777778,0.6666666666666666,0.5555555555555556,0
202,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
203,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
204,0.9936826217322009,1,49.75302448379638,0.9213523052554885,9,9,8,1,0,18,16,15.0,186.92757057507745,0,9.0,32.75302448379638,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
205,0.988539703397731,1,49.94497240868603,0.9249068964571486,9,9,8,1,0,18,16,15.0,185.25446216986052,0,9.0,32.94497240868603,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
206,0.9737094079440521,2,46.99335142015394,0.8702472485213693,9,9,7,2,0,18,14,15.0,183.43495806773305,0,9.0,30.99335142015394,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
207,0.9884321010166013,1,47.14644674606512,0.8730823471493542,9,8,7,1,1,16,14,14.0,189.09522171974862,0,8.0,32.0,8.0,0.85355325393488,8,18,16,0.8888888888888888,0.8888888888888888,0.7777777777777778,0
208,0.987056961252645,1,50.04026969544333,0.9266716610267283,9,9,8,1,0,18,16,15.0,184.73213514531838,0,9.0,33.04026969544333,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
209,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
210,0.989869235967702,1,49.70587657967374,0.9204791959198841,9,9,8,1,0,18,16,15.0,185.87646337902447,0,9.0,32.70587657967374,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
211,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
212,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
213,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
214,0.9627505964713899,2,47.15928295500597,0.8733200547223328,9,9,7,2,0,18,14,15.0,180.41515024416242,0,8.395477169183884,31.763805785822086,8.395477169183884,1.3954771691838843,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
215,0.9944520704970589,1,53.82164550699824,0.9966971390184859,9,9,8,1,0,18,16,15.0,183.49137354965384,0,9.0,36.0,9.0,0.17835449300176265,9,18,18,1.0,1.0,0.8888888888888888,1
216,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
217,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
218,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
219,0.9852591843117833,1,52.4708655205327,0.9716826948246796,9,9,8,1,0,18,16,15.0,181.78377956126087,0,9.0,35.4708655205327,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
220,0.984767548846757,2,53.027856034355324,0.981997333969543,9,9,7,2,0,18,14,15.0,181.0991260506883,0,9.0,36.0,9.0,0.9721439656446762,9,18,18,1.0,1.0,0.7777777777777778,1
221,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
222,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
223,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
224,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
225,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
226,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
227,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
228,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
229,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
230,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
231,0.9923539771651829,1,50.92156093512284,0.9429918691689415,9,9,8,1,0,18,16,15.0,185.37638448844984,0,9.0,33.92156093512284,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
232,0.9772987745252455,2,50.69961651460949,0.9388817873075831,9,9,7,2,0,18,14,15.0,180.91630629994842,0,9.0,34.39186501203514,9.0,1.692248497425652,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
233,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
234,0.9947740288284656,1,49.21681259216146,0.9114224554103975,9,9,8,1,0,18,16,15.0,187.7781077104366,0,9.0,32.21681259216146,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
235,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
236,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
237,0.9927573113948669,1,52.89959657111159,0.9796221587242887,9,9,8,1,0,18,16,15.0,183.51450911061005,0,9.0,35.89959657111159,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
238,0.9838046825151423,2,52.455102098064316,0.9713907795937836,9,9,7,2,0,18,14,15.0,181.25658953605674,0,9.0,35.703215958544234,9.0,1.2481138604799185,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
239,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
240,0.9975109844987047,1,48.879249508532055,0.905171287195038,9,9,8,1,0,18,16,15.0,188.9642892728289,0,8.879249508532055,32.0,8.879249508532055,0.8792495085320553,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
241,0.9965742060608181,1,48.870462867537135,0.9050085716210581,9,9,8,1,0,18,16,15.0,188.7076770442099,0,8.870462867537135,32.0,8.870462867537135,0.8704628675371353,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
242,0.9959187089032062,1,52.74564477282094,0.976771199496684,9,9,8,1,0,18,16,15.0,184.57894339130243,0,9.0,35.74564477282094,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
243,0.9891943376982505,1,52.5399013209196,0.9729611355725851,9,9,8,1,0,18,16,15.0,182.84806793617653,0,9.0,35.5399013209196,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
244,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
245,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
246,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
247,0.9788505105512068,2,45.573423162789524,0.8439522807923986,9,8,6,2,1,16,12,14.0,187.77545030495992,0,8.0,30.693570304785638,8.0,1.1201471419961102,7,18,14,0.8888888888888888,0.7777777777777778,0.6666666666666666,0
248,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
249,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
250,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
251,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
252,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
253,0.9957710225612301,1,53.497562531312525,0.9906956024317134,9,9,8,1,0,18,16,15.0,184.03327323197797,0,9.0,36.0,9.0,0.5024374686874751,9,18,18,1.0,1.0,0.8888888888888888,1
254,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
255,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
256,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
257,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
258,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
259,0.9890864995712723,1,49.574336082110115,0.9180432607798169,9,9,8,1,0,18,16,15.0,185.7825757944163,0,9.0,32.574336082110115,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
260,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
261,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
262,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
263,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
264,0.9876812003189297,2,46.89439567240732,0.8684147346742096,9,9,7,2,0,18,14,15.0,187.55779001944444,0,9.0,30.89439567240732,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
265,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
266,0.991262871801089,2,46.943763399976085,0.869328951851409,9,9,7,2,0,18,14,15.0,188.53994367873753,0,9.0,30.943763399976085,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
267,0.995751925708139,1,50.51910083868624,0.9355389044201156,9,9,8,1,0,18,16,15.0,186.7574537652578,0,9.0,33.51910083868624,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
268,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
269,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
270,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
271,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
272,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
273,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
274,0.9953870266035797,2,52.00196369171481,0.9629993276243484,9,9,7,2,0,18,14,15.0,184.8608932302322,0,9.0,35.619177171482704,9.0,1.6172134797678908,8,18,16,1.0,0.8888888888888888,0.7777777777777778,0
275,0.9928081855985814,1,53.808295266750974,0.9964499123472402,9,9,8,1,0,18,16,15.0,183.02460981901592,0,9.0,36.0,9.0,0.1917047332490256,9,18,18,1.0,1.0,0.8888888888888888,1
276,0.9979402565157363,1,49.64970710038767,0.9194390203775495,9,9,8,1,0,18,16,15.0,188.25708677614438,0,9.0,32.64970710038767,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
277,0.9981495261137812,1,52.30462780003564,0.9686042185191786,9,9,8,1,0,18,16,15.0,185.6624357207333,0,9.0,35.30462780003564,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
278,0.9913266174310778,1,53.741747588480834,0.9952175479348303,9,9,8,1,0,18,16,15.0,182.63119202590997,0,9.0,36.0,9.0,0.258252411519166,9,18,18,1.0,1.0,0.8888888888888888,1
279,0.9950498532286249,1,49.87529108065682,0.9236165014936448,9,9,8,1,0,18,16,15.0,187.1990666491872,0,9.0,32.87529108065682,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
280,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
281,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
282,0.9952224485858616,1,48.087529387673655,0.8905098034754381,9,9,8,1,0,18,16,15.0,189.49277111121762,0,8.087529387673655,32.0,8.087529387673655,0.08752938767365492,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
283,0.9985639305932925,1,48.21645536140454,0.8928973215074915,9,9,8,1,0,18,16,15.0,190.26172896876142,0,8.216455361404542,32.0,8.216455361404542,0.2164553614045417,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
284,0.9887442618159424,1,49.78061472491595,0.9218632356465917,9,9,8,1,0,18,16,15.0,185.47773267807548,0,9.0,32.78061472491595,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
285,0.9883963690862088,2,44.61297009599484,0.8261661128887933,9,9,7,2,0,18,14,15.0,190.04518420083326,0,9.0,28.61297009599484,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
286,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
287,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
288,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
289,0.9563668444961344,2,44.08616123892428,0.8164103933134125,9,9,7,2,0,18,14,15.0,181.61250266404878,0,8.469974623827312,28.616186615096964,8.469974623827312,1.4699746238273121,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
290,0.991216131982051,2,50.037328521974615,0.9266171948513817,9,9,7,2,0,18,14,15.0,185.43291748885608,0,9.0,34.037328521974615,9.0,2.0,7,18,14,1.0,0.7777777777777778,0.7777777777777778,0
291,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
292,0.9916816681839349,1,50.51523355527394,0.9354672880606285,9,9,8,1,0,18,16,15.0,185.58908688169927,0,9.0,33.51523355527394,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
293,0.9837320000059755,3,42.21029751292353,0.7816721761652506,9,9,6,3,0,18,12,15.0,191.03953218190196,0,8.129972613790887,28.08032489913265,8.129972613790887,2.129972613790887,6,18,12,1.0,0.6666666666666666,0.6666666666666666,0
294,0.9973621973475368,1,50.03317768306081,0.9265403274640891,9,9,8,1,0,18,16,15.0,187.70713515302978,0,9.0,33.03317768306081,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
295,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
296,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
297,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
298,0.9951258100032658,1,50.18327239894001,0.9293198592396299,9,9,8,1,0,18,16,15.0,186.91296088200056,0,9.0,33.18327239894001,9.0,1.0,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
299,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
300,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
301,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
302,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
303,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
304,0.9990351260412551,1,48.19475183576667,0.8924954043660493,9,9,8,1,0,18,16,15.0,190.42998854623144,0,8.194751835766667,32.0,8.194751835766667,0.19475183576666666,8,18,16,1.0,0.8888888888888888,0.8888888888888888,0
305,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
306,1.0,0,54.0,1.0,9,9,9,0,0,18,18,15.0,185.0,1,9.0,36.0,9.0,0.0,9,18,18,1.0,1.0,1.0,1
